sequence_index,segment_uid,clip_id,video_id,activity,label,step_id,behavior,variation,original_length,padded_frames
1152,train_1152_V094_5_1,V094_5_1,V094,TAKE_DROPPER,4,5,repeated,none,32,0
1153,train_1153_V094_6_0,V094_6_0,V094,ADD_WATER,5,6,repeated,none,32,0
1154,train_1154_V094_6_1,V094_6_1,V094,ADD_WATER,5,6,repeated,none,32,0
1155,train_1155_V094_6_2,V094_6_2,V094,ADD_WATER,5,6,repeated,none,32,0
1156,train_1156_V094_6_3,V094_6_3,V094,ADD_WATER,5,6,repeated,none,32,0
1157,train_1157_V094_6_4,V094_6_4,V094,ADD_WATER,5,6,repeated,none,32,0
1158,train_1158_V094_6_5,V094_6_5,V094,ADD_WATER,5,6,repeated,none,32,0
1159,train_1159_V097_1_0,V097_1_0,V097,RETRIEVE_COTTON,0,1,repeated,none,7,25
1160,train_1160_V097_2_0,V097_2_0,V097,PLACE_COTTON,1,2,repeated,none,31,1
1161,train_1161_V097_3_0,V097_3_0,V097,HANDLE_SEEDS,2,3,repeated,none,19,13
1162,train_1162_V097_4_0,V097_4_0,V097,PLACE_SEEDS,3,4,repeated,none,32,0
1163,train_1163_V097_4_1,V097_4_1,V097,PLACE_SEEDS,3,4,repeated,none,32,0
1164,train_1164_V097_4_2,V097_4_2,V097,PLACE_SEEDS,3,4,repeated,none,32,0
1165,train_1165_V097_5_0,V097_5_0,V097,TAKE_DROPPER,4,5,repeated,none,32,0
1166,train_1166_V097_6_0,V097_6_0,V097,ADD_WATER,5,6,repeated,none,32,0
1167,train_1167_V097_6_1,V097_6_1,V097,ADD_WATER,5,6,repeated,none,32,0
1168,train_1168_V097_6_2,V097_6_2,V097,ADD_WATER,5,6,repeated,none,32,0
1169,train_1169_V097_6_3,V097_6_3,V097,ADD_WATER,5,6,repeated,none,32,0
1170,train_1170_V097_6_4,V097_6_4,V097,ADD_WATER,5,6,repeated,none,32,0
1171,train_1171_V097_6_5,V097_6_5,V097,ADD_WATER,5,6,repeated,none,32,0
1172,train_1172_V097_5_0,V097_5_0,V097,TAKE_DROPPER,4,5,repeated,none,19,13
1173,train_1173_V097_6_0,V097_6_0,V097,ADD_WATER,5,6,repeated,none,32,0
1174,train_1174_V097_6_1,V097_6_1,V097,ADD_WATER,5,6,repeated,none,32,0
1175,train_1175_V097_6_2,V097_6_2,V097,ADD_WATER,5,6,repeated,none,32,0
1176,train_1176_V097_6_3,V097_6_3,V097,ADD_WATER,5,6,repeated,none,32,0
1177,train_1177_V098_1_0,V098_1_0,V098,RETRIEVE_COTTON,0,1,skipped,none,25,7
1178,train_1178_V098_2_0,V098_2_0,V098,PLACE_COTTON,1,2,skipped,none,32,0
1179,train_1179_V098_3_0,V098_3_0,V098,HANDLE_SEEDS,2,3,skipped,none,32,0
1180,train_1180_V098_3_1,V098_3_1,V098,HANDLE_SEEDS,2,3,skipped,none,32,0
1181,train_1181_V098_3_0,V098_3_0,V098,HANDLE_SEEDS,2,3,skipped,none,32,0
1182,train_1182_V098_4_0,V098_4_0,V098,PLACE_SEEDS,3,4,skipped,none,32,0
1183,train_1183_V098_4_1,V098_4_1,V098,PLACE_SEEDS,3,4,skipped,none,32,0
1184,train_1187_V099_1_0,V099_1_0,V099,RETRIEVE_COTTON,0,1,skipped,none,19,13
1185,train_1188_V099_2_0,V099_2_0,V099,PLACE_COTTON,1,2,skipped,none,32,0
1186,train_1189_V099_2_1,V099_2_1,V099,PLACE_COTTON,1,2,skipped,none,32,0
1187,train_1190_V099_5_0,V099_5_0,V099,TAKE_DROPPER,4,5,skipped,none,32,0
1188,train_1191_V099_5_1,V099_5_1,V099,TAKE_DROPPER,4,5,skipped,none,32,0
1189,train_1192_V099_5_2,V099_5_2,V099,TAKE_DROPPER,4,5,skipped,none,32,0
1190,train_1193_V099_5_3,V099_5_3,V099,TAKE_DROPPER,4,5,skipped,none,32,0
1191,train_1194_V099_5_4,V099_5_4,V099,TAKE_DROPPER,4,5,skipped,none,32,0
1192,train_1195_V099_6_0,V099_6_0,V099,ADD_WATER,5,6,skipped,none,32,0
1193,train_1196_V099_6_1,V099_6_1,V099,ADD_WATER,5,6,skipped,none,32,0
1194,train_1197_V099_6_2,V099_6_2,V099,ADD_WATER,5,6,skipped,none,32,0
1195,train_1198_V100_3_0,V100_3_0,V100,HANDLE_SEEDS,2,3,skipped,none,25,7
1196,train_1199_V100_4_0,V100_4_0,V100,PLACE_SEEDS,3,4,skipped,none,32,0
1197,train_1200_V100_5_0,V100_5_0,V100,TAKE_DROPPER,4,5,skipped,none,32,0
1198,train_1201_V100_5_1,V100_5_1,V100,TAKE_DROPPER,4,5,skipped,none,32,0
1199,train_1202_V100_5_2,V100_5_2,V100,TAKE_DROPPER,4,5,skipped,none,32,0
1200,train_1203_V100_5_3,V100_5_3,V100,TAKE_DROPPER,4,5,skipped,none,32,0
1201,train_1204_V100_5_4,V100_5_4,V100,TAKE_DROPPER,4,5,skipped,none,32,0
1202,train_1205_V100_5_5,V100_5_5,V100,TAKE_DROPPER,4,5,skipped,none,32,0
1203,train_1206_V100_5_6,V100_5_6,V100,TAKE_DROPPER,4,5,skipped,none,32,0
1204,train_1207_V100_5_7,V100_5_7,V100,TAKE_DROPPER,4,5,skipped,none,32,0
1205,train_1208_V100_6_0,V100_6_0,V100,ADD_WATER,5,6,skipped,none,28,4
1206,train_1209_V101_1_0,V101_1_0,V101,RETRIEVE_COTTON,0,1,skipped,none,22,10
1207,train_1210_V101_2_0,V101_2_0,V101,PLACE_COTTON,1,2,skipped,none,25,7
1208,train_1211_V101_3_0,V101_3_0,V101,HANDLE_SEEDS,2,3,skipped,none,13,19
1209,train_1212_V101_4_0,V101_4_0,V101,PLACE_SEEDS,3,4,skipped,none,32,0
1210,train_1213_V101_4_1,V101_4_1,V101,PLACE_SEEDS,3,4,skipped,none,32,0
1211,train_1214_V101_4_2,V101_4_2,V101,PLACE_SEEDS,3,4,skipped,none,32,0
1212,train_1215_V103_3_0,V103_3_0,V103,HANDLE_SEEDS,2,3,skipped,none,16,16
1213,train_1216_V103_4_0,V103_4_0,V103,PLACE_SEEDS,3,4,skipped,none,32,0
1214,train_1217_V103_4_1,V103_4_1,V103,PLACE_SEEDS,3,4,skipped,none,32,0
1215,train_1218_V103_4_2,V103_4_2,V103,PLACE_SEEDS,3,4,skipped,none,32,0
1216,train_1219_V103_5_0,V103_5_0,V103,TAKE_DROPPER,4,5,skipped,none,22,10
1217,train_1220_V103_6_0,V103_6_0,V103,ADD_WATER,5,6,skipped,none,32,0
1218,train_1221_V103_6_1,V103_6_1,V103,ADD_WATER,5,6,skipped,none,32,0
1219,train_1222_V103_6_2,V103_6_2,V103,ADD_WATER,5,6,skipped,none,32,0
1220,train_1223_V103_6_3,V103_6_3,V103,ADD_WATER,5,6,skipped,none,32,0
1221,train_1224_V103_6_4,V103_6_4,V103,ADD_WATER,5,6,skipped,none,32,0
1222,train_1225_V103_6_5,V103_6_5,V103,ADD_WATER,5,6,skipped,none,32,0
1223,train_1226_V103_6_6,V103_6_6,V103,ADD_WATER,5,6,skipped,none,32,0
1224,train_1227_V104_1_0,V104_1_0,V104,RETRIEVE_COTTON,0,1,skipped,none,22,10
1225,train_1228_V104_2_0,V104_2_0,V104,PLACE_COTTON,1,2,skipped,none,32,0
1226,train_1229_V104_3_0,V104_3_0,V104,HANDLE_SEEDS,2,3,skipped,none,13,19
1227,train_1230_V104_4_0,V104_4_0,V104,PLACE_SEEDS,3,4,skipped,none,32,0
1228,train_1231_V104_4_1,V104_4_1,V104,PLACE_SEEDS,3,4,skipped,none,32,0
1229,train_1232_V104_4_2,V104_4_2,V104,PLACE_SEEDS,3,4,skipped,none,32,0
1230,train_1233_V104_4_3,V104_4_3,V104,PLACE_SEEDS,3,4,skipped,none,32,0
1231,train_1234_V104_4_4,V104_4_4,V104,PLACE_SEEDS,3,4,skipped,none,32,0
1232,train_1235_V106_1_0,V106_1_0,V106,RETRIEVE_COTTON,0,1,skipped,none,13,19
1233,train_1236_V106_2_0,V106_2_0,V106,PLACE_COTTON,1,2,skipped,none,32,0
1234,train_1237_V106_2_1,V106_2_1,V106,PLACE_COTTON,1,2,skipped,none,32,0
1235,train_1238_V106_5_0,V106_5_0,V106,TAKE_DROPPER,4,5,skipped,none,32,0
1236,train_1239_V106_6_0,V106_6_0,V106,ADD_WATER,5,6,skipped,none,32,0
1237,train_1240_V106_6_1,V106_6_1,V106,ADD_WATER,5,6,skipped,none,32,0
1238,train_1241_V106_6_2,V106_6_2,V106,ADD_WATER,5,6,skipped,none,32,0
1239,train_1242_V107_1_0,V107_1_0,V107,RETRIEVE_COTTON,0,1,skipped,none,13,19
1240,train_1243_V107_2_0,V107_2_0,V107,PLACE_COTTON,1,2,skipped,none,22,10
1241,train_1244_V107_5_0,V107_5_0,V107,TAKE_DROPPER,4,5,skipped,none,31,1
1242,train_1245_V107_6_0,V107_6_0,V107,ADD_WATER,5,6,skipped,none,32,0
1243,train_1246_V107_6_1,V107_6_1,V107,ADD_WATER,5,6,skipped,none,32,0
1244,train_1247_V107_6_2,V107_6_2,V107,ADD_WATER,5,6,skipped,none,32,0
1245,train_1248_V107_6_3,V107_6_3,V107,ADD_WATER,5,6,skipped,none,32,0
1246,train_1249_V107_6_4,V107_6_4,V107,ADD_WATER,5,6,skipped,none,32,0
1247,train_1250_V107_6_5,V107_6_5,V107,ADD_WATER,5,6,skipped,none,32,0
1248,train_1251_V107_6_6,V107_6_6,V107,ADD_WATER,5,6,skipped,none,32,0
1249,train_1252_V107_6_7,V107_6_7,V107,ADD_WATER,5,6,skipped,none,32,0
1250,train_1253_V107_6_8,V107_6_8,V107,ADD_WATER,5,6,skipped,none,32,0
1251,train_1254_V108_3_0,V108_3_0,V108,HANDLE_SEEDS,2,3,skipped,none,19,13
1252,train_1255_V108_4_0,V108_4_0,V108,PLACE_SEEDS,3,4,skipped,none,32,0
1253,train_1256_V108_4_1,V108_4_1,V108,PLACE_SEEDS,3,4,skipped,none,32,0
1254,train_1257_V108_4_2,V108_4_2,V108,PLACE_SEEDS,3,4,skipped,none,32,0
1255,train_1258_V108_5_0,V108_5_0,V108,TAKE_DROPPER,4,5,skipped,none,32,0
1256,train_1259_V108_5_1,V108_5_1,V108,TAKE_DROPPER,4,5,skipped,none,32,0
1257,train_1260_V108_5_2,V108_5_2,V108,TAKE_DROPPER,4,5,skipped,none,32,0
1258,train_1261_V108_6_0,V108_6_0,V108,ADD_WATER,5,6,skipped,none,32,0
1259,train_1262_V108_6_1,V108_6_1,V108,ADD_WATER,5,6,skipped,none,32,0
1260,train_1263_V109_1_0,V109_1_0,V109,RETRIEVE_COTTON,0,1,skipped,none,13,19
1261,train_1264_V109_2_0,V109_2_0,V109,PLACE_COTTON,1,2,skipped,none,19,13
1262,train_1265_V109_5_0,V109_5_0,V109,TAKE_DROPPER,4,5,skipped,none,32,0
1263,train_1266_V109_5_1,V109_5_1,V109,TAKE_DROPPER,4,5,skipped,none,32,0
1264,train_1267_V109_6_0,V109_6_0,V109,ADD_WATER,5,6,skipped,none,32,0
1265,train_1268_V109_6_1,V109_6_1,V109,ADD_WATER,5,6,skipped,none,32,0
1266,train_1269_V109_6_2,V109_6_2,V109,ADD_WATER,5,6,skipped,none,32,0
1267,train_1270_V109_6_3,V109_6_3,V109,ADD_WATER,5,6,skipped,none,32,0
1268,train_1271_V109_6_4,V109_6_4,V109,ADD_WATER,5,6,skipped,none,32,0
1269,train_1272_V109_6_5,V109_6_5,V109,ADD_WATER,5,6,skipped,none,32,0
1270,train_1273_V109_6_6,V109_6_6,V109,ADD_WATER,5,6,skipped,none,32,0
1271,train_1274_V109_6_7,V109_6_7,V109,ADD_WATER,5,6,skipped,none,32,0
1272,train_1275_V109_6_8,V109_6_8,V109,ADD_WATER,5,6,skipped,none,32,0
1273,train_1276_V110_1_0,V110_1_0,V110,RETRIEVE_COTTON,0,1,skipped,none,13,19
1274,train_1277_V110_2_0,V110_2_0,V110,PLACE_COTTON,1,2,skipped,none,32,0
1275,train_1278_V110_3_0,V110_3_0,V110,HANDLE_SEEDS,2,3,skipped,none,19,13
1276,train_1279_V110_4_0,V110_4_0,V110,PLACE_SEEDS,3,4,skipped,none,32,0
1277,train_1280_V110_4_1,V110_4_1,V110,PLACE_SEEDS,3,4,skipped,none,32,0
1278,train_1281_V110_4_2,V110_4_2,V110,PLACE_SEEDS,3,4,skipped,none,32,0
1279,train_1282_V111_3_0,V111_3_0,V111,HANDLE_SEEDS,2,3,skipped,none,22,10
1280,train_1283_V111_4_0,V111_4_0,V111,PLACE_SEEDS,3,4,skipped,none,25,7
1281,train_1284_V111_5_0,V111_5_0,V111,TAKE_DROPPER,4,5,skipped,none,19,13
1282,train_1285_V111_6_0,V111_6_0,V111,ADD_WATER,5,6,skipped,none,32,0
1283,train_1286_V111_6_1,V111_6_1,V111,ADD_WATER,5,6,skipped,none,32,0
1284,train_1287_V111_6_2,V111_6_2,V111,ADD_WATER,5,6,skipped,none,32,0
1285,train_1288_V111_6_3,V111_6_3,V111,ADD_WATER,5,6,skipped,none,32,0
1286,train_1289_V111_6_4,V111_6_4,V111,ADD_WATER,5,6,skipped,none,32,0
1287,train_1290_V111_6_5,V111_6_5,V111,ADD_WATER,5,6,skipped,none,32,0
1288,train_1291_V114_1_0,V114_1_0,V114,RETRIEVE_COTTON,0,1,skipped,none,10,22
1289,train_1292_V114_2_0,V114_2_0,V114,PLACE_COTTON,1,2,skipped,none,32,0
1290,train_1293_V114_5_0,V114_5_0,V114,TAKE_DROPPER,4,5,skipped,none,32,0
1291,train_1294_V114_5_1,V114_5_1,V114,TAKE_DROPPER,4,5,skipped,none,32,0
1292,train_1295_V114_6_0,V114_6_0,V114,ADD_WATER,5,6,skipped,none,32,0
1293,train_1296_V114_6_1,V114_6_1,V114,ADD_WATER,5,6,skipped,none,32,0
1294,train_1297_V114_6_2,V114_6_2,V114,ADD_WATER,5,6,skipped,none,32,0
1295,train_1298_V114_6_3,V114_6_3,V114,ADD_WATER,5,6,skipped,none,32,0
1296,train_1299_V115_3_0,V115_3_0,V115,HANDLE_SEEDS,2,3,skipped,none,28,4
1297,train_1300_V115_4_0,V115_4_0,V115,PLACE_SEEDS,3,4,skipped,none,32,0
1298,train_1301_V115_4_1,V115_4_1,V115,PLACE_SEEDS,3,4,skipped,none,32,0
1299,train_1302_V115_4_2,V115_4_2,V115,PLACE_SEEDS,3,4,skipped,none,32,0
1300,train_1303_V115_4_3,V115_4_3,V115,PLACE_SEEDS,3,4,skipped,none,32,0
1301,train_1304_V115_4_4,V115_4_4,V115,PLACE_SEEDS,3,4,skipped,none,32,0
1302,train_1305_V115_4_5,V115_4_5,V115,PLACE_SEEDS,3,4,skipped,none,32,0
1303,train_1306_V115_4_6,V115_4_6,V115,PLACE_SEEDS,3,4,skipped,none,32,0
1304,train_1307_V115_4_7,V115_4_7,V115,PLACE_SEEDS,3,4,skipped,none,32,0
1305,train_1308_V115_5_0,V115_5_0,V115,TAKE_DROPPER,4,5,skipped,none,32,0
1306,train_1309_V115_5_1,V115_5_1,V115,TAKE_DROPPER,4,5,skipped,none,32,0
1307,train_1310_V115_5_2,V115_5_2,V115,TAKE_DROPPER,4,5,skipped,none,32,0
1308,train_1311_V115_6_0,V115_6_0,V115,ADD_WATER,5,6,skipped,none,32,0
1309,train_1312_V115_6_1,V115_6_1,V115,ADD_WATER,5,6,skipped,none,32,0
1310,train_1313_V115_6_2,V115_6_2,V115,ADD_WATER,5,6,skipped,none,32,0
1311,train_1314_V115_6_3,V115_6_3,V115,ADD_WATER,5,6,skipped,none,32,0
1312,train_1315_V115_6_4,V115_6_4,V115,ADD_WATER,5,6,skipped,none,32,0
1313,train_1316_V115_6_5,V115_6_5,V115,ADD_WATER,5,6,skipped,none,32,0
1314,train_1317_V115_6_6,V115_6_6,V115,ADD_WATER,5,6,skipped,none,32,0
1315,train_1318_V115_6_7,V115_6_7,V115,ADD_WATER,5,6,skipped,none,32,0
1316,train_1319_V117_1_0,V117_1_0,V117,RETRIEVE_COTTON,0,1,skipped,none,16,16
1317,train_1320_V117_2_0,V117_2_0,V117,PLACE_COTTON,1,2,skipped,none,32,0
1318,train_1321_V117_5_0,V117_5_0,V117,TAKE_DROPPER,4,5,skipped,none,32,0
1319,train_1322_V117_5_1,V117_5_1,V117,TAKE_DROPPER,4,5,skipped,none,32,0
1320,train_1323_V117_6_0,V117_6_0,V117,ADD_WATER,5,6,skipped,none,32,0
1321,train_1324_V117_6_1,V117_6_1,V117,ADD_WATER,5,6,skipped,none,32,0
1322,train_1325_V117_6_2,V117_6_2,V117,ADD_WATER,5,6,skipped,none,32,0
1323,train_1326_V117_6_3,V117_6_3,V117,ADD_WATER,5,6,skipped,none,32,0
1324,train_1327_V117_6_4,V117_6_4,V117,ADD_WATER,5,6,skipped,none,32,0
1325,train_1328_V117_6_5,V117_6_5,V117,ADD_WATER,5,6,skipped,none,32,0
1326,train_1329_V117_6_6,V117_6_6,V117,ADD_WATER,5,6,skipped,none,32,0
1327,train_1330_V117_6_7,V117_6_7,V117,ADD_WATER,5,6,skipped,none,32,0
1328,train_1331_V117_6_8,V117_6_8,V117,ADD_WATER,5,6,skipped,none,32,0
1329,train_1332_V117_6_9,V117_6_9,V117,ADD_WATER,5,6,skipped,none,32,0
1330,train_1333_V117_6_10,V117_6_10,V117,ADD_WATER,5,6,skipped,none,32,0
1331,train_1334_V117_6_11,V117_6_11,V117,ADD_WATER,5,6,skipped,none,32,0
1332,train_1335_V117_6_12,V117_6_12,V117,ADD_WATER,5,6,skipped,none,32,0
1333,train_1336_V117_6_13,V117_6_13,V117,ADD_WATER,5,6,skipped,none,32,0
